country,client_type,average_basket,average_price,visit_number,age,gender,hobbies,customer_id
fr,occasional,2.0,2274.0,1.0,52.0,female,,485
uk,vip,6.0,16538.0,12.0,46.0,male,,486
it,occasional,1.0,1393.0,2.0,70.0,male,,487
fr,occasional,1.0,2160.0,2.0,79.0,male,,488
fr,frequent,3.0,6199.0,12.0,78.0,female,,489
it,occasional,1.0,1580.0,2.0,49.0,female,,490
fr,frequent,3.0,6036.0,6.0,47.0,male,,491
uk,frequent,2.0,10312.0,13.0,50.0,male,,492
it,occasional,1.0,1585.0,2.0,49.0,female,,493
uk,occasional,3.0,5690.0,1.0,50.0,male,,494
uk,occasional,3.0,8401.0,2.0,66.0,male,,495
uk,vip,8.0,19430.0,9.0,,male,,496
uk,occasional,3.0,6148.0,1.0,80.0,female,,497
uk,frequent,4.0,8314.0,6.0,63.0,male,,498
fr,occasional,2.0,1489.0,4.0,51.0,female,sport,499
uk,frequent,2.0,11206.0,10.0,51.0,female,,500
fr,occasional,2.0,1830.0,2.0,51.0,male,,501
uk,occasional,2.0,8721.0,3.0,53.0,male,,502
fr,frequent,1.0,5906.0,6.0,54.0,male,,503
fr,occasional,1.0,1618.0,1.0,52.0,male,,504
uk,occasional,4.0,,2.0,53.0,male,,505
fr,occasional,1.0,1332.0,1.0,37.0,male,,506
fr,frequent,2.0,6225.0,4.0,56.0,female,,507
it,occasional,2.0,1509.0,1.0,44.0,male,theaters,508
fr,frequent,2.0,5509.0,14.0,65.0,male,,509
fr,frequent,2.0,5602.0,1.0,52.0,male,,510
fr,occasional,3.0,1811.0,1.0,52.0,male,,511
fr,occasional,1.0,976.0,2.0,62.0,male,,512
fr,occasional,3.0,1411.0,2.0,60.0,female,,513
uk,occasional,2.0,7110.0,2.0,67.0,female,,514
it,frequent,2.0,4278.0,6.0,48.0,female,,515
uk,occasional,3.0,8268.0,4.0,50.0,male,,516
it,occasional,1.0,1163.0,1.0,61.0,male,,517
fr,occasional,1.0,2773.0,3.0,69.0,male,,518
uk,occasional,3.0,6289.0,3.0,55.0,male,,519
fr,occasional,1.0,2174.0,2.0,57.0,male,,520
fr,frequent,2.0,7110.0,7.0,54.0,female,reading,521
uk,frequent,4.0,8772.0,13.0,58.0,male,,522
fr,frequent,3.0,5876.0,5.0,54.0,male,,523
fr,frequent,1.0,5647.0,9.0,62.0,female,,524
fr,frequent,1.0,5857.0,15.0,74.0,male,,525
fr,occasional,2.0,1977.0,2.0,60.0,male,,526
fr,frequent,2.0,-1.0,7.0,61.0,male,,527
uk,frequent,5.0,9874.0,10.0,62.0,male,,528
fr,occasional,1.0,3474.0,2.0,59.0,,,529
uk,occasional,3.0,7109.0,3.0,68.0,male,,530
fr,frequent,4.0,6977.0,12.0,51.0,female,,531
fr,frequent,2.0,5998.0,14.0,64.0,male,,532
uk,occasional,3.0,5625.0,2.0,64.0,male,,533
fr,frequent,1.0,5161.0,15.0,45.0,female,,534
fr,occasional,1.0,1309.0,2.0,51.0,male,,535
fr,occasional,1.0,1836.0,3.0,77.0,male,,536
fr,occasional,1.0,3029.0,1.0,47.0,male,,537
it,occasional,1.0,1402.0,3.0,51.0,male,,538
fr,frequent,1.0,6526.0,18.0,39.0,male,,539
fr,occasional,2.0,777.0,1.0,58.0,male,,540
fr,occasional,2.0,2111.0,1.0,46.0,male,,541
uk,occasional,3.0,6761.0,2.0,57.0,male,,542
fr,occasional,1.0,1669.0,4.0,57.0,male,,543
uk,vip,3.0,18342.0,7.0,53.0,female,,544
it,occasional,1.0,1549.0,3.0,57.0,male,,545
fr,occasional,3.0,1862.0,2.0,48.0,male,,546
fr,frequent,3.0,5274.0,10.0,78.0,male,movies,547
uk,occasional,3.0,5744.0,1.0,55.0,male,,548
fr,occasional,1.0,,2.0,65.0,male,,549
fr,frequent,2.0,6018.0,21.0,41.0,male,,550
uk,occasional,3.0,7427.0,3.0,53.0,male,,551
fr,occasional,1.0,2162.0,2.0,45.0,male,,552
fr,frequent,1.0,5976.0,14.0,40.0,male,,553
it,occasional,2.0,875.0,1.0,48.0,male,,554
fr,occasional,2.0,2112.0,3.0,66.0,male,,555
uk,vip,4.0,20814.0,9.0,66.0,male,,556
fr,occasional,2.0,1580.0,1.0,61.0,male,,557
fr,vip,3.0,9361.0,29.0,73.0,,,558
uk,occasional,4.0,6936.0,3.0,45.0,male,,559
uk,occasional,2.0,5657.0,2.0,52.0,male,,560
uk,occasional,4.0,6948.0,2.0,65.0,female,,561
fr,occasional,1.0,1861.0,3.0,67.0,male,,562
fr,occasional,2.0,2310.0,3.0,44.0,male,,563
fr,occasional,1.0,2145.0,3.0,57.0,male,,564
uk,frequent,5.0,11820.0,8.0,65.0,male,,565
uk,vip,5.0,20677.0,9.0,42.0,female,,566
fr,occasional,1.0,2552.0,4.0,68.0,male,,567
uk,occasional,2.0,8155.0,2.0,44.0,male,,568
it,occasional,1.0,1430.0,2.0,59.0,male,,569
fr,frequent,4.0,-1.0,17.0,64.0,male,,570
uk,occasional,2.0,5444.0,4.0,47.0,female,,571
fr,occasional,1.0,-1.0,1.0,41.0,female,,572
fr,frequent,2.0,5752.0,9.0,57.0,male,,573
it,vip,1.0,5626.0,6.0,35.0,male,,574
fr,occasional,1.0,2118.0,2.0,56.0,male,,575
uk,occasional,3.0,4745.0,1.0,71.0,male,,576
it,frequent,3.0,4330.0,1.0,64.0,male,,577
fr,occasional,1.0,1589.0,2.0,50.0,male,,578
fr,occasional,1.0,2434.0,1.0,51.0,female,,579
fr,occasional,1.0,1743.0,3.0,51.0,male,,580
uk,frequent,6.0,,14.0,49.0,male,,581
fr,occasional,2.0,2521.0,1.0,48.0,male,,582
fr,occasional,1.0,-1.0,2.0,45.0,male,,583
fr,frequent,3.0,7338.0,6.0,67.0,,,584
uk,vip,5.0,24648.0,10.0,60.0,male,,585
fr,occasional,2.0,2250.0,1.0,44.0,female,,586
fr,frequent,3.0,,11.0,45.0,male,,587
uk,occasional,2.0,,3.0,62.0,female,,588
fr,frequent,2.0,8284.0,10.0,44.0,male,,589
fr,occasional,1.0,2704.0,4.0,54.0,female,,590
fr,vip,3.0,10578.0,22.0,56.0,male,,591
it,vip,4.0,5047.0,9.0,57.0,female,,592
fr,occasional,2.0,2350.0,4.0,53.0,female,,593
it,occasional,1.0,1610.0,1.0,64.0,female,,594
fr,occasional,1.0,3634.0,2.0,63.0,male,sport,595
fr,occasional,2.0,2531.0,4.0,55.0,male,,596
uk,occasional,2.0,5622.0,1.0,,male,theaters,597
fr,occasional,1.0,2323.0,1.0,37.0,male,,598
fr,occasional,1.0,,1.0,67.0,male,,599
fr,occasional,1.0,2366.0,1.0,36.0,female,,600
uk,vip,4.0,17179.0,12.0,67.0,female,,601
uk,occasional,2.0,10303.0,1.0,70.0,female,,602
uk,vip,1.0,-1.0,12.0,53.0,male,,603
fr,occasional,2.0,2072.0,3.0,51.0,female,,604
uk,frequent,4.0,11725.0,7.0,48.0,male,,605
uk,occasional,2.0,8376.0,2.0,81.0,male,,606
fr,frequent,1.0,,23.0,58.0,male,,607
fr,occasional,1.0,2364.0,3.0,48.0,male,,608
fr,occasional,1.0,2801.0,2.0,63.0,male,,609
it,occasional,1.0,1336.0,2.0,54.0,male,,610
fr,frequent,4.0,5747.0,9.0,32.0,female,,611
it,occasional,1.0,1483.0,3.0,46.0,male,sport,612
uk,occasional,3.0,5180.0,2.0,53.0,male,,613
uk,vip,1.0,19350.0,7.0,58.0,male,,614
fr,occasional,2.0,1282.0,1.0,57.0,female,,615
uk,vip,8.0,26306.0,8.0,44.0,female,,616
uk,frequent,5.0,10014.0,9.0,66.0,male,,617
uk,frequent,6.0,10552.0,6.0,37.0,male,,618
fr,occasional,1.0,1895.0,2.0,49.0,male,,619
fr,occasional,1.0,1723.0,2.0,60.0,female,,620
uk,occasional,3.0,-1.0,1.0,65.0,male,,621
fr,frequent,1.0,6395.0,8.0,49.0,male,,622
fr,frequent,3.0,6549.0,7.0,56.0,male,,623
fr,occasional,1.0,2635.0,1.0,40.0,male,,624
fr,frequent,1.0,5622.0,8.0,64.0,male,,625
fr,occasional,1.0,1854.0,1.0,81.0,female,theaters,626
fr,occasional,1.0,1932.0,1.0,49.0,male,,627
fr,occasional,1.0,2387.0,3.0,52.0,female,,628
fr,frequent,2.0,7217.0,7.0,72.0,male,,629
it,occasional,2.0,1577.0,4.0,73.0,male,,630
fr,occasional,1.0,2045.0,3.0,39.0,male,,631
fr,occasional,2.0,1819.0,1.0,48.0,male,,632
uk,occasional,4.0,6802.0,3.0,60.0,male,,633
fr,occasional,1.0,2903.0,1.0,40.0,male,,634
fr,frequent,2.0,5701.0,5.0,74.0,male,,635
fr,frequent,2.0,6595.0,18.0,61.0,male,,636
fr,occasional,2.0,2377.0,3.0,56.0,female,,637
fr,occasional,2.0,1794.0,3.0,65.0,male,,638
uk,frequent,4.0,10130.0,10.0,25.0,female,,639
fr,occasional,1.0,2695.0,2.0,63.0,female,,640
fr,occasional,2.0,2313.0,4.0,54.0,male,,641
fr,occasional,2.0,890.0,2.0,48.0,female,,642
uk,frequent,6.0,8118.0,14.0,59.0,male,,643
uk,frequent,4.0,10456.0,1.0,52.0,female,,644
uk,frequent,4.0,9427.0,10.0,51.0,male,,645
fr,frequent,1.0,6997.0,10.0,51.0,male,,646
fr,occasional,2.0,1690.0,3.0,61.0,male,sport,647
fr,occasional,2.0,2287.0,3.0,59.0,female,,648
uk,frequent,6.0,7629.0,8.0,59.0,female,,649
uk,frequent,3.0,9843.0,16.0,63.0,male,,650
fr,occasional,1.0,2124.0,1.0,46.0,male,reading,651
uk,frequent,2.0,10124.0,8.0,59.0,male,,652
fr,occasional,1.0,,1.0,51.0,female,,653
it,occasional,1.0,1389.0,1.0,71.0,male,,654
fr,occasional,1.0,1682.0,3.0,52.0,female,,655
uk,frequent,5.0,9551.0,7.0,59.0,male,movies,656
fr,frequent,2.0,,14.0,48.0,male,,657
fr,frequent,1.0,5729.0,6.0,46.0,male,,658
uk,occasional,2.0,9402.0,2.0,81.0,female,,659
it,occasional,2.0,1390.0,2.0,48.0,female,,660
uk,occasional,3.0,7479.0,3.0,50.0,male,,661
fr,occasional,2.0,2530.0,1.0,43.0,male,,662
fr,occasional,2.0,1497.0,1.0,36.0,male,sport,663
fr,occasional,2.0,2042.0,2.0,67.0,female,,664
it,occasional,1.0,1799.0,3.0,59.0,male,,665
uk,occasional,4.0,6622.0,1.0,65.0,male,,666
fr,occasional,3.0,1198.0,2.0,59.0,male,,667
fr,frequent,2.0,6210.0,16.0,61.0,female,,668
fr,frequent,1.0,5707.0,8.0,46.0,male,,669
uk,occasional,4.0,5629.0,3.0,48.0,male,,670
fr,occasional,1.0,1190.0,2.0,63.0,male,,671
fr,frequent,2.0,6154.0,10.0,65.0,male,,672
fr,occasional,2.0,2329.0,3.0,52.0,female,,673
fr,frequent,1.0,6626.0,13.0,64.0,,,674
uk,occasional,5.0,7873.0,2.0,59.0,male,,675
uk,occasional,4.0,4195.0,2.0,51.0,female,,676
fr,frequent,1.0,6222.0,21.0,48.0,male,,677
it,occasional,1.0,1692.0,1.0,65.0,male,,678
uk,frequent,5.0,11579.0,8.0,53.0,male,,679
fr,occasional,2.0,,4.0,56.0,male,,680
fr,occasional,1.0,1158.0,1.0,60.0,male,,681
fr,frequent,2.0,6275.0,13.0,68.0,male,,682
fr,occasional,1.0,2498.0,1.0,,male,,683
uk,occasional,4.0,,1.0,45.0,male,,684
uk,occasional,3.0,-1.0,2.0,63.0,male,,685
it,occasional,1.0,890.0,2.0,74.0,male,,686
fr,vip,4.0,10669.0,19.0,44.0,female,,687
uk,occasional,4.0,6159.0,2.0,52.0,female,,688
uk,occasional,3.0,7465.0,2.0,64.0,female,,689
uk,vip,5.0,23155.0,7.0,47.0,male,,690
fr,occasional,1.0,2902.0,1.0,56.0,female,,691
fr,occasional,1.0,2831.0,2.0,62.0,female,,692
fr,occasional,1.0,1805.0,3.0,56.0,female,reading,693
uk,frequent,2.0,11141.0,10.0,38.0,female,sport,694
fr,frequent,2.0,5689.0,16.0,50.0,male,,695
fr,frequent,1.0,6830.0,9.0,42.0,male,,696
uk,occasional,3.0,3800.0,1.0,47.0,female,movies,697
fr,occasional,1.0,2028.0,2.0,75.0,male,theaters,698
uk,occasional,3.0,7849.0,1.0,35.0,male,,699
uk,occasional,4.0,5971.0,4.0,60.0,male,,700
fr,frequent,1.0,6239.0,9.0,46.0,male,,701
fr,vip,2.0,9829.0,14.0,55.0,female,,702
uk,occasional,4.0,6374.0,2.0,54.0,male,,703
fr,occasional,1.0,2211.0,1.0,57.0,male,,704
fr,occasional,1.0,1673.0,3.0,34.0,male,,705
fr,occasional,1.0,,2.0,49.0,male,,706
uk,occasional,2.0,8861.0,1.0,33.0,male,,707
it,occasional,3.0,1429.0,1.0,74.0,male,,708
uk,occasional,2.0,8470.0,2.0,57.0,male,,709
fr,occasional,2.0,1492.0,1.0,32.0,male,,710
fr,occasional,1.0,2859.0,3.0,51.0,male,,711
fr,occasional,4.0,1300.0,1.0,51.0,female,,712
fr,occasional,1.0,2039.0,4.0,53.0,male,,713
fr,occasional,1.0,3105.0,1.0,59.0,male,theaters,714
fr,occasional,3.0,3350.0,4.0,61.0,female,,715
uk,occasional,3.0,5721.0,3.0,54.0,female,,716
fr,occasional,1.0,2690.0,2.0,69.0,male,theaters,717
fr,occasional,1.0,-1.0,2.0,35.0,male,,718
uk,frequent,2.0,9606.0,7.0,52.0,male,,719
fr,frequent,2.0,6597.0,7.0,55.0,male,,720
uk,occasional,3.0,5606.0,3.0,62.0,male,,721
it,occasional,1.0,1631.0,1.0,54.0,male,,722
it,occasional,4.0,1435.0,2.0,55.0,male,,723
uk,occasional,3.0,6867.0,2.0,43.0,male,,724
fr,frequent,3.0,6577.0,13.0,60.0,male,,725
uk,frequent,5.0,8556.0,12.0,49.0,female,,726
uk,vip,6.0,15675.0,9.0,44.0,male,,727
fr,vip,1.0,11236.0,16.0,59.0,male,,728
fr,occasional,3.0,2173.0,3.0,54.0,male,,729
uk,occasional,2.0,7055.0,3.0,,male,,730
fr,occasional,1.0,2322.0,1.0,56.0,female,,731
fr,vip,2.0,-1.0,25.0,56.0,female,,732
uk,occasional,6.0,6931.0,3.0,64.0,female,,733
fr,frequent,2.0,7410.0,3.0,36.0,female,movies,734
fr,occasional,1.0,921.0,2.0,55.0,male,,735
fr,occasional,1.0,1787.0,1.0,56.0,male,reading,736
fr,occasional,1.0,2659.0,2.0,72.0,male,,737
it,occasional,1.0,1404.0,2.0,69.0,male,,738
uk,vip,7.0,13996.0,10.0,52.0,female,,739
fr,occasional,1.0,889.0,4.0,50.0,female,,740
fr,occasional,1.0,1994.0,2.0,48.0,female,,741
fr,occasional,1.0,2638.0,2.0,45.0,male,,742
uk,occasional,4.0,6736.0,2.0,57.0,female,,743
uk,frequent,4.0,9093.0,8.0,33.0,female,,744
fr,occasional,1.0,2379.0,4.0,40.0,male,,745
fr,vip,3.0,9741.0,18.0,59.0,female,,746
uk,occasional,3.0,8735.0,1.0,57.0,male,,747
uk,occasional,3.0,6361.0,4.0,50.0,male,,748
uk,occasional,3.0,6389.0,1.0,45.0,male,,749
it,occasional,1.0,1220.0,2.0,64.0,male,,750
fr,occasional,1.0,,1.0,61.0,male,,751
fr,occasional,2.0,2236.0,3.0,63.0,,,752
fr,occasional,1.0,2503.0,4.0,54.0,male,,753
uk,frequent,1.0,9424.0,8.0,63.0,male,,754
fr,occasional,1.0,1638.0,2.0,46.0,male,,755
fr,occasional,1.0,2407.0,2.0,65.0,female,,756
fr,occasional,1.0,2001.0,2.0,45.0,male,,757
uk,occasional,4.0,7250.0,2.0,43.0,male,,758
fr,occasional,1.0,1084.0,2.0,64.0,female,,759
it,occasional,1.0,1267.0,3.0,76.0,male,,760
fr,occasional,2.0,1587.0,2.0,75.0,male,,761
fr,occasional,2.0,2160.0,2.0,70.0,male,,762
uk,occasional,4.0,6296.0,1.0,45.0,male,,763
it,frequent,4.0,3409.0,3.0,51.0,male,,764
fr,occasional,1.0,1274.0,2.0,39.0,male,movies,765
fr,frequent,3.0,5733.0,13.0,71.0,male,reading,766
uk,vip,6.0,20719.0,11.0,58.0,male,,767
fr,frequent,1.0,5067.0,10.0,34.0,male,,768
uk,frequent,6.0,9990.0,8.0,57.0,male,,769
fr,occasional,1.0,2386.0,2.0,63.0,female,,770
fr,occasional,2.0,1692.0,3.0,46.0,female,,771
fr,occasional,1.0,2387.0,1.0,32.0,female,,772
fr,frequent,2.0,5659.0,22.0,43.0,male,,773
fr,occasional,2.0,1627.0,3.0,58.0,male,,774
uk,frequent,3.0,10102.0,10.0,74.0,male,,775
fr,occasional,2.0,3140.0,3.0,70.0,female,,776
uk,vip,7.0,14469.0,10.0,49.0,female,,777
fr,occasional,3.0,1893.0,2.0,59.0,male,,778
uk,occasional,2.0,6904.0,2.0,55.0,male,,779
fr,vip,4.0,10319.0,18.0,57.0,male,reading,780
fr,frequent,2.0,5645.0,6.0,70.0,male,,781
fr,frequent,1.0,5355.0,19.0,65.0,male,,782
fr,frequent,1.0,5203.0,8.0,44.0,female,,783
fr,occasional,1.0,3065.0,4.0,65.0,male,,784
fr,occasional,1.0,1566.0,2.0,64.0,female,,785
fr,occasional,1.0,1630.0,3.0,51.0,male,,786
fr,occasional,2.0,2252.0,3.0,54.0,male,,787
fr,occasional,2.0,2144.0,1.0,42.0,male,,788
fr,occasional,1.0,937.0,3.0,,male,,789
uk,frequent,3.0,10231.0,10.0,57.0,male,sport,790
it,occasional,1.0,1641.0,2.0,56.0,male,,791
uk,occasional,2.0,8333.0,1.0,51.0,male,,792
fr,occasional,2.0,3296.0,2.0,38.0,female,,793
it,occasional,1.0,1745.0,2.0,58.0,male,,794
fr,occasional,2.0,2806.0,1.0,42.0,female,,795
uk,occasional,5.0,6798.0,1.0,51.0,male,,796
uk,occasional,5.0,4694.0,2.0,42.0,female,,797
uk,occasional,3.0,6883.0,2.0,53.0,male,,798
fr,occasional,1.0,2375.0,1.0,45.0,female,,799
it,occasional,1.0,1157.0,2.0,,male,,800
fr,occasional,1.0,1880.0,1.0,73.0,male,,801
fr,occasional,1.0,1449.0,2.0,51.0,female,,802
fr,occasional,1.0,929.0,2.0,45.0,female,,803
uk,occasional,4.0,-1.0,2.0,69.0,male,theaters,804
fr,occasional,3.0,489.0,2.0,51.0,male,,805
fr,occasional,2.0,2779.0,3.0,47.0,male,,806
it,occasional,1.0,1481.0,3.0,40.0,male,,807
fr,occasional,2.0,1057.0,3.0,64.0,male,,808
uk,frequent,6.0,9384.0,18.0,65.0,male,,809
fr,occasional,2.0,2310.0,2.0,45.0,male,,810
uk,occasional,3.0,6577.0,3.0,53.0,male,,811
fr,occasional,1.0,2341.0,3.0,55.0,female,,812
fr,occasional,1.0,1040.0,4.0,45.0,male,movies,813
fr,occasional,1.0,1874.0,2.0,65.0,male,,814
fr,frequent,2.0,7754.0,14.0,46.0,male,,815
fr,occasional,1.0,-1.0,1.0,62.0,male,,816
fr,occasional,3.0,1608.0,2.0,52.0,male,,817
uk,occasional,3.0,6421.0,3.0,58.0,male,,818
fr,vip,2.0,10044.0,19.0,52.0,female,,819
uk,frequent,6.0,10459.0,11.0,56.0,male,,820
fr,occasional,2.0,2186.0,3.0,64.0,male,,821
fr,frequent,2.0,-1.0,9.0,47.0,male,,822
fr,occasional,1.0,2705.0,1.0,62.0,male,,823
uk,vip,6.0,,10.0,59.0,female,,824
fr,occasional,1.0,2864.0,2.0,54.0,male,,825
it,occasional,2.0,1384.0,1.0,56.0,male,,826
uk,frequent,9.0,9128.0,5.0,48.0,male,movies,827
fr,frequent,2.0,6560.0,14.0,51.0,male,,828
fr,occasional,2.0,2646.0,3.0,46.0,male,,829
fr,occasional,1.0,2307.0,1.0,51.0,male,,830
uk,vip,4.0,17736.0,11.0,55.0,male,,831
uk,frequent,5.0,10996.0,12.0,61.0,female,,832
uk,occasional,2.0,5854.0,1.0,76.0,female,,833
fr,occasional,1.0,1009.0,2.0,58.0,male,reading,834
uk,occasional,3.0,6596.0,2.0,67.0,female,,835
fr,frequent,1.0,5470.0,15.0,57.0,male,reading,836
fr,occasional,1.0,2272.0,1.0,47.0,female,,837
fr,occasional,1.0,2453.0,2.0,49.0,male,,838
fr,occasional,2.0,1730.0,3.0,59.0,male,,839
fr,frequent,2.0,6367.0,13.0,45.0,male,,840
fr,frequent,1.0,6678.0,16.0,56.0,male,,841
fr,occasional,2.0,2409.0,1.0,44.0,male,,842
fr,frequent,1.0,5372.0,12.0,67.0,male,,843
fr,occasional,1.0,2065.0,1.0,72.0,male,,844
uk,occasional,4.0,6785.0,1.0,35.0,male,,845
it,occasional,1.0,1309.0,2.0,47.0,male,,846
uk,occasional,3.0,7043.0,4.0,45.0,male,,847
fr,occasional,1.0,2312.0,3.0,63.0,female,,848
uk,occasional,4.0,8111.0,2.0,69.0,male,,849
fr,occasional,1.0,,1.0,54.0,male,,850
fr,occasional,2.0,621.0,2.0,43.0,male,sport,851
fr,occasional,2.0,1251.0,1.0,57.0,male,,852
uk,occasional,3.0,7166.0,3.0,56.0,male,,853
fr,frequent,1.0,5425.0,1.0,60.0,male,,854
uk,occasional,3.0,8036.0,2.0,62.0,female,,855
it,occasional,1.0,1378.0,1.0,21.0,male,sport,856
uk,occasional,3.0,,1.0,56.0,male,movies,857
uk,occasional,2.0,7080.0,1.0,47.0,male,,858
fr,occasional,2.0,1332.0,1.0,,male,,859
fr,occasional,1.0,2159.0,2.0,53.0,male,,860
uk,occasional,3.0,5284.0,2.0,67.0,male,,861
fr,occasional,1.0,2430.0,1.0,45.0,female,,862
fr,occasional,1.0,1544.0,1.0,68.0,male,,863
fr,frequent,3.0,6101.0,5.0,51.0,male,,864
fr,vip,4.0,9208.0,19.0,63.0,female,,865
uk,occasional,2.0,3354.0,1.0,49.0,male,,866
uk,frequent,7.0,10169.0,14.0,46.0,male,,867
uk,occasional,3.0,6523.0,2.0,49.0,male,,868
it,vip,3.0,7295.0,8.0,54.0,female,,869
fr,frequent,1.0,5141.0,2.0,49.0,female,,870
fr,occasional,1.0,1945.0,2.0,48.0,male,,871
uk,occasional,2.0,7535.0,1.0,47.0,male,,872
uk,occasional,3.0,7888.0,2.0,52.0,male,,873
fr,vip,4.0,11050.0,17.0,48.0,female,,874
uk,frequent,4.0,9223.0,3.0,73.0,female,,875
fr,occasional,1.0,2889.0,1.0,55.0,male,,876
fr,occasional,1.0,,3.0,66.0,female,,877
fr,frequent,2.0,5907.0,4.0,60.0,male,,878
uk,frequent,5.0,9381.0,11.0,45.0,male,,879
fr,occasional,2.0,2698.0,4.0,57.0,male,,880
fr,occasional,1.0,2697.0,2.0,49.0,female,sport,881
uk,occasional,3.0,6927.0,3.0,84.0,male,,882
fr,occasional,1.0,-1.0,3.0,50.0,male,sport,883
fr,occasional,1.0,2368.0,1.0,53.0,male,,884
fr,frequent,2.0,7186.0,9.0,66.0,male,,885
fr,vip,5.0,8599.0,15.0,38.0,female,,886
uk,occasional,3.0,7811.0,1.0,46.0,female,,887
fr,occasional,1.0,1889.0,3.0,71.0,male,,888
uk,occasional,2.0,6804.0,5.0,62.0,male,sport,889
it,occasional,1.0,1820.0,1.0,68.0,male,,890
fr,occasional,1.0,1358.0,2.0,65.0,male,,891
uk,frequent,7.0,10652.0,11.0,34.0,female,,892
uk,occasional,4.0,8852.0,1.0,59.0,male,,893
uk,vip,1.0,22354.0,12.0,61.0,male,,894
fr,occasional,3.0,2310.0,2.0,55.0,male,,895
uk,occasional,2.0,7069.0,2.0,60.0,male,,896
fr,occasional,3.0,2349.0,2.0,21.0,male,,897
fr,occasional,1.0,1599.0,1.0,71.0,male,,898
uk,occasional,3.0,5073.0,1.0,60.0,male,,899
fr,frequent,3.0,5905.0,4.0,45.0,male,,900
fr,occasional,2.0,2689.0,2.0,44.0,female,sport,901
uk,occasional,2.0,5204.0,1.0,47.0,male,,902
fr,frequent,1.0,6340.0,8.0,56.0,male,,903
fr,occasional,2.0,2846.0,2.0,58.0,female,,904
fr,occasional,1.0,-1.0,2.0,67.0,male,,905
fr,occasional,1.0,2416.0,4.0,54.0,male,,906
fr,occasional,1.0,1419.0,1.0,49.0,male,,907
fr,occasional,2.0,1920.0,2.0,66.0,male,,908
uk,occasional,3.0,8392.0,2.0,60.0,female,,909
uk,occasional,4.0,5863.0,1.0,42.0,male,reading,910
fr,frequent,2.0,6808.0,13.0,53.0,female,,911
fr,frequent,2.0,4279.0,12.0,64.0,female,,912
fr,occasional,1.0,2043.0,2.0,37.0,female,reading,913
fr,occasional,1.0,2930.0,3.0,57.0,male,,914
fr,occasional,1.0,-1.0,3.0,58.0,male,,915
fr,occasional,1.0,2759.0,2.0,53.0,male,,916
fr,occasional,1.0,1062.0,1.0,41.0,male,reading,917
fr,occasional,1.0,2452.0,2.0,60.0,male,,918
fr,occasional,2.0,2230.0,2.0,63.0,female,reading,919
fr,frequent,2.0,4194.0,2.0,51.0,female,,920
fr,occasional,2.0,2035.0,2.0,54.0,male,movies,921
fr,frequent,1.0,5751.0,1.0,,male,,922
fr,occasional,2.0,3302.0,1.0,65.0,male,,923
fr,frequent,3.0,7304.0,19.0,47.0,male,,924
uk,frequent,1.0,10250.0,11.0,52.0,male,,925
uk,frequent,4.0,8962.0,9.0,44.0,female,,926
fr,occasional,1.0,1784.0,3.0,55.0,male,,927
fr,frequent,2.0,6862.0,12.0,58.0,male,,928
uk,frequent,7.0,10996.0,13.0,73.0,male,,929
fr,occasional,1.0,2360.0,1.0,31.0,male,,930
uk,occasional,4.0,5513.0,4.0,58.0,male,,931
uk,occasional,4.0,6097.0,2.0,61.0,male,,932
fr,occasional,2.0,2156.0,2.0,54.0,male,,933
fr,occasional,2.0,1394.0,1.0,56.0,male,,934
uk,frequent,5.0,,9.0,42.0,male,,935
uk,vip,6.0,20751.0,8.0,57.0,male,,936
uk,occasional,4.0,4678.0,1.0,47.0,male,,937
fr,frequent,2.0,7355.0,6.0,51.0,male,movies,938
uk,frequent,4.0,7957.0,15.0,51.0,female,,939
fr,frequent,3.0,6285.0,11.0,60.0,male,,940
fr,frequent,3.0,7106.0,10.0,66.0,female,,941
fr,vip,2.0,11073.0,16.0,37.0,male,,942
fr,frequent,3.0,7330.0,3.0,39.0,,,943
fr,occasional,1.0,1560.0,1.0,75.0,male,,944
it,occasional,1.0,1294.0,3.0,32.0,female,,945
fr,frequent,4.0,6162.0,2.0,56.0,male,,946
fr,occasional,1.0,3505.0,3.0,49.0,male,,947
uk,occasional,5.0,6210.0,3.0,51.0,male,,948
fr,frequent,1.0,7309.0,3.0,60.0,male,,949
fr,frequent,1.0,5757.0,15.0,44.0,female,,950
fr,occasional,2.0,778.0,1.0,46.0,male,reading,951
fr,occasional,1.0,2517.0,2.0,27.0,male,,952
fr,frequent,2.0,5936.0,3.0,67.0,male,reading,953
fr,frequent,2.0,6660.0,21.0,53.0,male,,954
uk,frequent,10.0,9028.0,13.0,50.0,female,,955
uk,occasional,4.0,6699.0,4.0,58.0,male,,956
uk,occasional,4.0,6535.0,1.0,45.0,male,,957
fr,frequent,3.0,5705.0,3.0,48.0,male,,958
uk,occasional,3.0,8497.0,3.0,69.0,female,movies,959
fr,occasional,1.0,1479.0,2.0,60.0,male,,960
fr,occasional,2.0,1829.0,2.0,57.0,male,movies,961
fr,occasional,1.0,2918.0,1.0,63.0,male,,962
fr,occasional,2.0,309.0,3.0,47.0,female,,963
fr,occasional,1.0,1909.0,2.0,69.0,female,,964
uk,frequent,6.0,10496.0,11.0,57.0,male,,965
fr,frequent,3.0,,18.0,37.0,,,966
fr,occasional,1.0,1400.0,3.0,70.0,male,,967
fr,vip,1.0,-1.0,16.0,64.0,female,,968
